volume_z_thr,rsi_thr,bb_thr,tp_exh_pct,tp_late_pct,n_exh,n_late,sharpe,win_rate,total_return,max_dd
0.5,78,0.8,1.0,1.8,26,2,2.5013086804584383,66.91176470588235,100.98922385938498,-19.812250980588146
0.5,78,0.8,1.2,1.5,26,2,2.5543683899903087,66.91176470588235,104.65375276682435,-19.812250980588136
0.5,78,0.8,1.5,1.5,26,2,2.6044182080589575,66.91176470588235,108.89854824216596,-19.812250980588157
0.5,78,0.85,1.0,1.5,26,2,2.493512374756532,66.91176470588235,100.39691769869896,-19.81225098058812
0.5,78,0.85,0.8,1.5,26,2,2.391048493246454,66.91176470588235,94.1411378189436,-19.81225098058812
0.5,78,0.85,1.0,1.3,26,2,2.487911011293972,66.91176470588235,100.00204692490856,-19.812250980588118
0.5,78,0.85,1.0,1.8,26,2,2.5013086804584383,66.91176470588235,100.98922385938498,-19.812250980588146
0.5,78,0.85,1.2,1.5,26,2,2.5543683899903087,66.91176470588235,104.65375276682435,-19.812250980588136
0.5,78,0.85,1.5,1.5,26,2,2.6044182080589575,66.91176470588235,108.89854824216596,-19.812250980588157
0.5,78,0.9,1.0,1.5,26,1,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,78,0.9,0.8,1.5,26,1,2.3703871018332245,66.91176470588235,92.82777706407217,-19.812250980588125
0.5,78,0.9,1.0,1.3,26,1,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,78,0.9,1.0,1.8,26,1,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,78,0.9,1.2,1.5,26,1,2.5338851588591913,66.91176470588235,103.26927439072837,-19.812250980588146
0.5,78,0.9,1.5,1.5,26,1,2.584064433456951,66.91176470588235,107.48535391306562,-19.812250980588153
0.5,78,0.92,1.0,1.5,26,1,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,78,0.92,0.8,1.5,26,1,2.3703871018332245,66.91176470588235,92.82777706407217,-19.812250980588125
0.5,78,0.92,1.0,1.3,26,1,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,78,0.92,1.0,1.8,26,1,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,78,0.92,1.2,1.5,26,1,2.5338851588591913,66.91176470588235,103.26927439072837,-19.812250980588146
0.5,78,0.92,1.5,1.5,26,1,2.584064433456951,66.91176470588235,107.48535391306562,-19.812250980588153
0.5,78,0.95,1.0,1.5,26,1,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,78,0.95,0.8,1.5,26,1,2.3703871018332245,66.91176470588235,92.82777706407217,-19.812250980588125
0.5,78,0.95,1.0,1.3,26,1,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,78,0.95,1.0,1.8,26,1,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,78,0.95,1.2,1.5,26,1,2.5338851588591913,66.91176470588235,103.26927439072837,-19.812250980588146
0.5,78,0.95,1.5,1.5,26,1,2.584064433456951,66.91176470588235,107.48535391306562,-19.812250980588153
0.5,78,0.98,1.0,1.5,26,0,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,78,0.98,0.8,1.5,26,0,2.3703871018332245,66.91176470588235,92.82777706407217,-19.812250980588125
0.5,78,0.98,1.0,1.3,26,0,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,78,0.98,1.0,1.8,26,0,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,78,0.98,1.2,1.5,26,0,2.5338851588591913,66.91176470588235,103.26927439072837,-19.812250980588146
0.5,78,0.98,1.5,1.5,26,0,2.584064433456951,66.91176470588235,107.48535391306562,-19.812250980588153
0.5,80,0.8,1.0,1.5,26,1,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,80,0.8,0.8,1.5,26,1,2.3703871018332245,66.91176470588235,92.82777706407217,-19.812250980588125
0.5,80,0.8,1.0,1.3,26,1,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,80,0.8,1.0,1.8,26,1,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,80,0.8,1.2,1.5,26,1,2.5338851588591913,66.91176470588235,103.26927439072837,-19.812250980588146
0.5,80,0.8,1.5,1.5,26,1,2.584064433456951,66.91176470588235,107.48535391306562,-19.812250980588153
0.5,80,0.85,1.0,1.5,26,1,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,80,0.85,0.8,1.5,26,1,2.3703871018332245,66.91176470588235,92.82777706407217,-19.812250980588125
0.5,80,0.85,1.0,1.3,26,1,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,80,0.85,1.0,1.8,26,1,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,80,0.85,1.2,1.5,26,1,2.5338851588591913,66.91176470588235,103.26927439072837,-19.812250980588146
0.5,80,0.85,1.5,1.5,26,1,2.584064433456951,66.91176470588235,107.48535391306562,-19.812250980588153
0.5,80,0.9,1.0,1.5,26,1,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,80,0.9,0.8,1.5,26,1,2.3703871018332245,66.91176470588235,92.82777706407217,-19.812250980588125
0.5,80,0.9,1.0,1.3,26,1,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,80,0.9,1.0,1.8,26,1,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,80,0.9,1.2,1.5,26,1,2.5338851588591913,66.91176470588235,103.26927439072837,-19.812250980588146
0.5,80,0.9,1.5,1.5,26,1,2.584064433456951,66.91176470588235,107.48535391306562,-19.812250980588153
0.5,80,0.92,1.0,1.5,26,1,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,80,0.92,0.8,1.5,26,1,2.3703871018332245,66.91176470588235,92.82777706407217,-19.812250980588125
0.5,80,0.92,1.0,1.3,26,1,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,80,0.92,1.0,1.8,26,1,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,80,0.92,1.2,1.5,26,1,2.5338851588591913,66.91176470588235,103.26927439072837,-19.812250980588146
0.5,80,0.92,1.5,1.5,26,1,2.584064433456951,66.91176470588235,107.48535391306562,-19.812250980588153
0.5,80,0.95,1.0,1.5,26,1,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,80,0.95,0.8,1.5,26,1,2.3703871018332245,66.91176470588235,92.82777706407217,-19.812250980588125
0.5,80,0.95,1.0,1.3,26,1,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,80,0.95,1.0,1.8,26,1,2.47294007643032,66.91176470588235,99.04123672320131,-19.81225098058817
0.5,80,0.95,1.2,1.5,26,1,2.5338851588591913,66.91176470588235,103.26927439072837,-19.812250980588146
0.5,80,0.95,1.5,1.5,26,1,2.584064433456951,66.91176470588235,107.48535391306562,-19.812250980588153
